entity_id,state,last_changed
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-26T03:01:35.481Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-26T03:02:35.502Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-26T03:03:05.510Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-26T03:04:35.488Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-26T03:05:05.519Z
sensor.wasserbett_wassertemperatur_rechts,28.625,2026-04-26T03:10:35.519Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-26T03:11:35.520Z
sensor.wasserbett_wassertemperatur_rechts,28.625,2026-04-26T03:12:05.523Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-26T03:12:35.505Z
sensor.wasserbett_wassertemperatur_rechts,28.625,2026-04-26T03:13:05.508Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-26T03:17:05.541Z
sensor.wasserbett_wassertemperatur_rechts,28.625,2026-04-26T03:17:35.534Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-26T03:18:35.536Z
sensor.wasserbett_wassertemperatur_rechts,28.625,2026-04-26T03:19:05.557Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-26T03:19:35.558Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-26T03:23:05.547Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-26T03:23:35.553Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-26T03:26:05.560Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-26T03:26:35.566Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-26T03:27:05.573Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-26T03:31:35.573Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-26T03:32:05.581Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-26T03:32:35.574Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-26T03:39:05.582Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-26T03:39:35.594Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-26T03:40:05.600Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-26T03:46:05.604Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-26T03:47:35.611Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-26T03:48:35.614Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-26T03:53:35.621Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-26T03:59:35.622Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-26T04:00:05.650Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-26T04:00:35.631Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-26T04:01:35.642Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-26T04:02:05.650Z
sensor.wasserbett_wassertemperatur_rechts,29.125,2026-04-26T04:07:35.645Z
sensor.wasserbett_wassertemperatur_rechts,29.1875,2026-04-26T04:14:05.649Z
sensor.wasserbett_wassertemperatur_rechts,29.25,2026-04-26T04:19:05.679Z
sensor.wasserbett_wassertemperatur_rechts,29.1875,2026-04-26T04:19:35.662Z
sensor.wasserbett_wassertemperatur_rechts,29.25,2026-04-26T04:20:05.679Z
sensor.wasserbett_wassertemperatur_rechts,29.3125,2026-04-26T04:25:05.682Z
sensor.wasserbett_wassertemperatur_rechts,29.25,2026-04-26T04:25:35.685Z
sensor.wasserbett_wassertemperatur_rechts,29.3125,2026-04-26T04:27:35.682Z
sensor.wasserbett_wassertemperatur_rechts,29.375,2026-04-26T04:33:35.873Z
sensor.wasserbett_wassertemperatur_rechts,29.3125,2026-04-26T04:34:35.740Z
sensor.wasserbett_wassertemperatur_rechts,29.375,2026-04-26T04:35:05.684Z
sensor.wasserbett_wassertemperatur_rechts,29.4375,2026-04-26T04:39:05.701Z
sensor.wasserbett_wassertemperatur_rechts,29.375,2026-04-26T04:39:36.284Z
sensor.wasserbett_wassertemperatur_rechts,29.4375,2026-04-26T04:41:06.496Z
sensor.wasserbett_wassertemperatur_rechts,29.375,2026-04-26T04:41:43.211Z
sensor.wasserbett_wassertemperatur_rechts,29.4375,2026-04-26T04:42:05.824Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-26T04:43:35.740Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T04:44:05.717Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T04:44:35.766Z
sensor.wasserbett_wassertemperatur_rechts,30.25,2026-04-26T04:45:06.022Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T04:45:35.748Z
sensor.wasserbett_wassertemperatur_rechts,30.25,2026-04-26T04:49:05.741Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T04:49:35.773Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T04:50:06.191Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T04:51:05.715Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T04:52:36.038Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:10:36.122Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:11:05.983Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:15:05.761Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:16:05.911Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:17:36.544Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:19:05.894Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:19:36.086Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:20:35.804Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:21:05.840Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:21:42.536Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:24:35.986Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:25:35.832Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:27:05.796Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:27:36.682Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:28:11.346Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:29:08.046Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:29:35.965Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:30:36.647Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:32:05.987Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:32:35.819Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:33:35.819Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:35:36.323Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:36:05.805Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:38:05.819Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:39:05.831Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:40:05.818Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:40:37.266Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:42:38.042Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:43:06.025Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:46:35.827Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:47:35.837Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:49:05.869Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:49:36.011Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:50:05.816Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:51:05.827Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:51:35.831Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:52:05.886Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:52:35.839Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:53:35.872Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:54:05.864Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:54:35.855Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:55:07.123Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:56:35.816Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:57:05.944Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:57:35.842Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:58:06.216Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T05:59:05.877Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T05:59:36.057Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:00:38.099Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T06:01:06.459Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:02:36.190Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T06:05:35.873Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:06:35.934Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T06:07:07.755Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:08:35.903Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:10:35.935Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:11:05.945Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:12:35.954Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:13:06.061Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:14:08.568Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:15:36.024Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:16:06.157Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:19:35.934Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:20:12.067Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:44:08.489Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:44:35.933Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:49:05.975Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:49:43.700Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:53:06.087Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:53:38.542Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T06:54:36.211Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T06:58:36.319Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:00:08.391Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:01:16.136Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:01:36.891Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:02:06.378Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:04:35.991Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:05:39.288Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:10:06.007Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:10:45.446Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:19:06.028Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:19:36.119Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:24:36.030Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:25:06.088Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:26:36.479Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:27:06.076Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:27:37.738Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:28:36.052Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:29:06.042Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:29:36.079Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:30:06.210Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:30:36.679Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:31:06.261Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:32:36.217Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:33:06.214Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:35:36.540Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:36:06.235Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:42:07.289Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:42:36.133Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:45:06.154Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:45:36.069Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T07:48:36.143Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T07:49:06.689Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T08:03:36.092Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T08:04:06.174Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T08:06:36.835Z
sensor.wasserbett_wassertemperatur_rechts,30.125,2026-04-26T08:07:06.112Z
sensor.wasserbett_wassertemperatur_rechts,30.0625,2026-04-26T08:08:06.120Z
sensor.wasserbett_wassertemperatur_rechts,30.0,2026-04-26T08:27:36.259Z
sensor.wasserbett_wassertemperatur_rechts,30.1875,2026-04-26T08:28:07.931Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T08:28:36.257Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T08:29:07.537Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T08:29:36.294Z
sensor.wasserbett_wassertemperatur_rechts,30.5,2026-04-26T08:31:36.673Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T08:32:08.497Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T08:37:36.561Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T08:45:06.223Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T08:46:06.618Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T08:46:36.194Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T08:59:06.206Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T08:59:36.178Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:04:07.357Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T09:04:36.205Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:06:07.063Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T09:06:36.343Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:07:06.196Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T09:09:10.546Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:09:36.250Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T09:11:36.216Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:12:06.318Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T09:13:28.975Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:13:36.316Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T09:16:06.266Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:16:37.745Z
sensor.wasserbett_wassertemperatur_rechts,30.4375,2026-04-26T09:21:06.230Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:21:36.252Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T09:23:06.828Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:25:08.895Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T09:30:36.253Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:31:06.321Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T09:32:06.249Z
sensor.wasserbett_wassertemperatur_rechts,30.375,2026-04-26T09:32:37.160Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T09:33:06.262Z
sensor.wasserbett_wassertemperatur_rechts,30.25,2026-04-26T09:39:36.539Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T09:40:06.479Z
sensor.wasserbett_wassertemperatur_rechts,30.25,2026-04-26T09:40:37.024Z
sensor.wasserbett_wassertemperatur_rechts,30.3125,2026-04-26T09:41:06.832Z
sensor.wasserbett_wassertemperatur_rechts,30.25,2026-04-26T09:41:36.651Z
