entity_id,state,last_changed
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:39:39.558Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-28T23:40:09.542Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:41:39.566Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-28T23:42:09.564Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:43:09.562Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-28T23:44:09.564Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:46:39.569Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-28T23:47:09.567Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:48:09.569Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-28T23:49:09.566Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:50:09.568Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-28T23:50:39.569Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:51:09.565Z
sensor.wasserbett_wassertemperatur_rechts,28.5625,2026-04-28T23:52:09.565Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-28T23:52:39.572Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:09:09.583Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:09:39.598Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:12:39.613Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:13:09.577Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:14:09.577Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:14:39.593Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:16:09.598Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:16:39.602Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:17:39.603Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:18:09.603Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:18:39.602Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:19:09.605Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:19:39.602Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:20:09.604Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:20:39.603Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:21:39.607Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:23:09.589Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:23:39.604Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:24:09.587Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T00:28:39.617Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:29:09.590Z
sensor.wasserbett_wassertemperatur_rechts,28.375,2026-04-29T00:47:09.597Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:47:39.613Z
sensor.wasserbett_wassertemperatur_rechts,28.375,2026-04-29T00:48:09.598Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:48:39.614Z
sensor.wasserbett_wassertemperatur_rechts,28.375,2026-04-29T00:49:09.598Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:49:39.614Z
sensor.wasserbett_wassertemperatur_rechts,28.375,2026-04-29T00:50:39.614Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:51:09.598Z
sensor.wasserbett_wassertemperatur_rechts,28.375,2026-04-29T00:54:09.602Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:54:39.618Z
sensor.wasserbett_wassertemperatur_rechts,28.375,2026-04-29T00:57:39.622Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T00:58:39.634Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:05:09.628Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:05:39.630Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:11:39.635Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:12:09.633Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:14:09.635Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:14:39.637Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:15:39.637Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:16:39.641Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:17:09.647Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:17:39.646Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:19:09.657Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:19:39.641Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:22:09.647Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:22:39.686Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:24:39.681Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:25:09.651Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:25:39.651Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:26:39.652Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:27:39.658Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:28:39.659Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:29:39.660Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:30:09.662Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:30:39.824Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:31:39.665Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:32:39.665Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:35:39.678Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:36:09.672Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:37:09.655Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:37:41.649Z
sensor.wasserbett_wassertemperatur_rechts,28.4375,2026-04-29T01:39:09.693Z
sensor.wasserbett_wassertemperatur_rechts,28.5,2026-04-29T01:40:09.698Z
sensor.wasserbett_wassertemperatur_rechts,unavailable,2026-04-29T01:42:38.052Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-29T02:58:12.007Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:03:39.145Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-29T03:05:09.157Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:05:39.159Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-29T03:06:09.159Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:07:09.147Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-29T03:08:39.155Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:09:09.157Z
sensor.wasserbett_wassertemperatur_rechts,28.6875,2026-04-29T03:10:09.215Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:10:39.158Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-29T03:14:39.167Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:15:09.184Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-29T03:15:39.168Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:17:09.185Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-29T03:17:39.172Z
sensor.wasserbett_wassertemperatur_rechts,28.75,2026-04-29T03:18:39.172Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-29T03:19:09.174Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-29T03:24:39.183Z
sensor.wasserbett_wassertemperatur_rechts,28.8125,2026-04-29T03:25:39.187Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-29T03:26:09.195Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-29T03:32:09.213Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-29T03:32:39.196Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-29T03:33:09.198Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-29T03:34:09.200Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-29T03:34:39.202Z
sensor.wasserbett_wassertemperatur_rechts,28.875,2026-04-29T03:36:09.202Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-29T03:36:39.202Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-29T03:40:09.210Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-29T03:41:09.227Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-29T03:41:39.211Z
sensor.wasserbett_wassertemperatur_rechts,28.9375,2026-04-29T03:43:09.229Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-29T03:43:39.225Z
sensor.wasserbett_wassertemperatur_rechts,unavailable,2026-04-29T03:47:14.968Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-29T03:47:20.341Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-29T03:47:48.253Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-29T03:48:48.267Z
sensor.wasserbett_wassertemperatur_rechts,29.0,2026-04-29T03:50:18.242Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-29T03:50:48.249Z
sensor.wasserbett_wassertemperatur_rechts,29.125,2026-04-29T03:53:18.243Z
sensor.wasserbett_wassertemperatur_rechts,unavailable,2026-04-29T03:54:06.479Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-29T03:54:06.729Z
sensor.wasserbett_wassertemperatur_rechts,29.125,2026-04-29T03:54:18.243Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-29T03:54:48.245Z
sensor.wasserbett_wassertemperatur_rechts,29.125,2026-04-29T03:55:48.253Z
sensor.wasserbett_wassertemperatur_rechts,29.0625,2026-04-29T03:57:18.249Z
sensor.wasserbett_wassertemperatur_rechts,29.125,2026-04-29T03:57:48.249Z
sensor.wasserbett_wassertemperatur_rechts,29.1875,2026-04-29T03:59:48.257Z
sensor.wasserbett_wassertemperatur_rechts,29.125,2026-04-29T04:00:18.260Z
sensor.wasserbett_wassertemperatur_rechts,29.1875,2026-04-29T04:01:18.272Z
sensor.wasserbett_wassertemperatur_rechts,29.125,2026-04-29T04:01:48.267Z
sensor.wasserbett_wassertemperatur_rechts,29.1875,2026-04-29T04:02:48.264Z
sensor.wasserbett_wassertemperatur_rechts,29.25,2026-04-29T04:05:18.299Z
sensor.wasserbett_wassertemperatur_rechts,29.1875,2026-04-29T04:05:48.277Z
sensor.wasserbett_wassertemperatur_rechts,29.25,2026-04-29T04:08:48.294Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:09:18.300Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T04:09:48.281Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T04:10:18.284Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T04:10:48.280Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T04:11:18.281Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T04:12:48.285Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T04:14:18.288Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T04:14:48.294Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T04:15:18.287Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T04:17:48.289Z
sensor.wasserbett_wassertemperatur_rechts,29.625,2026-04-29T04:19:48.293Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T04:21:48.301Z
sensor.wasserbett_wassertemperatur_rechts,29.625,2026-04-29T04:22:18.301Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:24:48.301Z
sensor.wasserbett_wassertemperatur_rechts,29.625,2026-04-29T04:25:18.301Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:26:18.318Z
sensor.wasserbett_wassertemperatur_rechts,29.625,2026-04-29T04:26:48.316Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:27:18.316Z
sensor.wasserbett_wassertemperatur_rechts,29.625,2026-04-29T04:27:48.322Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:28:18.325Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:33:18.324Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:33:48.326Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:35:18.325Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:35:48.326Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:36:48.330Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:37:18.328Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:38:18.334Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:39:18.333Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:40:18.335Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:40:48.337Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:41:48.336Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:42:18.338Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:43:48.342Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:44:48.343Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:45:18.356Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:45:48.350Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:47:18.358Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:47:48.360Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:48:48.367Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:50:18.367Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:50:48.375Z
sensor.wasserbett_wassertemperatur_rechts,29.4375,2026-04-29T04:55:48.379Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T04:56:18.369Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T04:59:48.382Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T05:00:18.395Z
sensor.wasserbett_wassertemperatur_rechts,29.4375,2026-04-29T05:02:48.390Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T05:03:18.391Z
sensor.wasserbett_wassertemperatur_rechts,29.4375,2026-04-29T05:06:18.394Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T05:06:48.395Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T05:07:18.399Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T05:07:48.395Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T05:13:48.404Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T05:14:18.404Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T05:15:18.404Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T05:16:18.405Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T05:20:48.415Z
sensor.wasserbett_wassertemperatur_rechts,29.5,2026-04-29T05:21:48.428Z
sensor.wasserbett_wassertemperatur_rechts,29.5625,2026-04-29T05:22:18.419Z
sensor.wasserbett_wassertemperatur_rechts,29.625,2026-04-29T05:22:48.429Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T05:23:18.418Z
sensor.wasserbett_wassertemperatur_rechts,30.0,2026-04-29T05:23:48.432Z
sensor.wasserbett_wassertemperatur_rechts,29.9375,2026-04-29T05:26:48.434Z
sensor.wasserbett_wassertemperatur_rechts,30.0,2026-04-29T05:27:18.424Z
sensor.wasserbett_wassertemperatur_rechts,29.9375,2026-04-29T05:28:18.431Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T05:33:48.440Z
sensor.wasserbett_wassertemperatur_rechts,29.9375,2026-04-29T05:38:18.435Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T05:38:48.436Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T05:42:18.439Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T05:42:48.460Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T05:44:18.444Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T05:44:48.452Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T05:45:48.450Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T05:47:18.443Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T05:56:18.474Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T05:56:48.473Z
sensor.wasserbett_wassertemperatur_rechts,29.9375,2026-04-29T06:00:18.478Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:00:48.484Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:08:18.506Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:08:48.480Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:09:48.481Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:10:18.483Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:11:48.479Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:12:18.481Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:15:18.482Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:15:48.492Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:20:18.492Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:20:48.491Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:22:18.492Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:22:48.494Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:23:48.499Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:24:18.498Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:25:18.508Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:25:48.511Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:26:48.503Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:28:18.505Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:28:48.515Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:33:48.513Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:34:18.514Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:36:18.518Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:36:48.531Z
sensor.wasserbett_wassertemperatur_rechts,29.875,2026-04-29T06:38:48.521Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:39:18.521Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T06:42:48.535Z
sensor.wasserbett_wassertemperatur_rechts,29.8125,2026-04-29T06:43:18.537Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T06:44:18.541Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T06:51:18.546Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T06:51:48.549Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T06:53:18.535Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T06:53:48.537Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T06:54:48.538Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T06:55:18.540Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:01:48.550Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:02:18.594Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:06:48.557Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:07:18.561Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:08:48.566Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:09:18.566Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:10:18.564Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:10:48.565Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:12:18.661Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:12:48.577Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:13:48.573Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:14:18.573Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:15:48.574Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:16:48.575Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:17:18.575Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:17:48.575Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:19:48.580Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:21:18.596Z
sensor.wasserbett_wassertemperatur_rechts,29.6875,2026-04-29T07:21:48.597Z
sensor.wasserbett_wassertemperatur_rechts,29.75,2026-04-29T07:22:48.578Z
